"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2017,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats",50
2017,1,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats",172
2017,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats",69
2017,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats",158
2017,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats",121
2017,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats",179
2017,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats",204
2017,1,99,"No consta",99,"No consta","Dones","Demanda no aturats",0
2017,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",2063
2017,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",506
2017,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",525
2017,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",726
2017,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",626
2017,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1029
2017,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",645
2017,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",746
2017,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1116
2017,2,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",844
2017,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1242
2017,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",71
2017,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",798
2017,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",310
2017,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",340
2017,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",399
2017,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",416
2017,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",808
2017,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat",833
2017,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",411
2017,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",99
2017,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",42
2017,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",216
2017,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",164
