"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2011,1,99,"No consta",99,"No consta","Homes","Atur registrat",12
2011,1,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1701
2011,1,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",564
2011,1,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",641
2011,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",890
2011,1,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",960
2011,1,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1562
2011,1,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",1074
2011,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1218
2011,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1626
2011,1,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1171
2011,1,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1530
2011,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",49
2011,1,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1115
2011,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",385
2011,1,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",528
2011,1,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",619
2011,1,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",673
2011,1,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1273
2011,1,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1296
2011,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",666
2011,1,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",174
2011,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",60
2011,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",354
2011,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",235
2011,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",445
2011,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",926
2011,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",774
2011,1,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",460
2011,1,6,"Gràcia",29,"el Coll","Dones","Atur registrat",198
2011,1,6,"Gràcia",30,"la Salut","Dones","Atur registrat",398
2011,1,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1641
2011,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1021
2011,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",778
2011,1,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",285
2011,1,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1134
2011,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",351
2011,1,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1200
2011,1,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",329
2011,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",193
2011,1,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",139
2011,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",148
2011,1,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",10
2011,1,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",907
2011,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",814
2011,1,8,"Nou Barris",45,"Porta","Dones","Atur registrat",809
2011,1,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",493
2011,1,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",70
2011,1,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",586
2011,1,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",286
2011,1,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",620
2011,1,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",475
2011,1,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",908
2011,1,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",334
2011,1,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",90
2011,1,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",471
2011,1,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",55
2011,1,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",436
2011,1,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",87
2011,1,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",494
2011,1,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",1998
2011,1,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",959
2011,1,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",467
2011,1,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",714
2011,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1331
2011,1,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",893
2011,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",428
2011,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",292
2011,1,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1001
2011,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",387
2011,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",880
2011,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",662
2011,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",933
2011,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1053
2011,1,99,"No consta",99,"No consta","Dones","Atur registrat",0
2011,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",3396
2011,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",917
2011,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",839
2011,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1159
2011,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",965
2011,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1567
2011,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",1025
2011,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1192
2011,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1640
2011,2,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1221
2011,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1860
2011,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",67
2011,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1144
2011,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",463
2011,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",532
2011,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",625
2011,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",667
2011,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1273
2011,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1282
2011,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",660
2011,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",146
2011,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",58
2011,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",311
2011,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",226
2011,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",408
2011,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",774
2011,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",728
2011,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",471
2011,2,6,"Gràcia",29,"el Coll","Homes","Atur registrat",197
2011,2,6,"Gràcia",30,"la Salut","Homes","Atur registrat",404
2011,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",1603
2011,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",1010
2011,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",783
2011,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",290
2011,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",1170
2011,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",380
2011,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",1295
2011,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",388
2011,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",234
2011,2,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",169
2011,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",180
2011,2,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",13
2011,2,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",1011
2011,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",910
2011,2,8,"Nou Barris",45,"Porta","Homes","Atur registrat",905
2011,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",557
2011,2,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",81
2011,2,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",702
2011,2,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",343
2011,2,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",743
2011,2,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",570
2011,2,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",1017
2011,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",532
2011,2,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",148
2011,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",772
2011,2,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",90
2011,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",715
2011,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",85
2011,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",481
2011,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",1947
2011,2,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",948
2011,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",461
2011,2,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",707
2011,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",1408
2011,2,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",895
2011,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",414
2011,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",291
2011,2,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",993
2011,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",530
2011,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",1216
2011,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",723
2011,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",1012
2011,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",1151
2011,2,99,"No consta",99,"No consta","Homes","Atur registrat",7
2011,2,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1716
2011,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",567
2011,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",646
2011,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",899
2011,2,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",957
2011,2,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1583
2011,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",1104
2011,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1260
2011,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1661
2011,2,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1198
2011,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1537
2011,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",50
2011,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1149
2011,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",387
2011,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",546
2011,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",640
2011,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",685
2011,2,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1307
2011,2,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1333
2011,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",677
2011,2,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",179
2011,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",63
2011,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",367
2011,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",247
2011,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",450
2011,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",956
2011,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",780
2011,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",467
2011,2,6,"Gràcia",29,"el Coll","Dones","Atur registrat",199
2011,2,6,"Gràcia",30,"la Salut","Dones","Atur registrat",412
2011,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1651
2011,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1049
2011,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",802
2011,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",296
2011,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1192
2011,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",356
2011,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1216
2011,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",342
2011,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",202
2011,2,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",146
2011,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",156
2011,2,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",11
2011,2,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",926
2011,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",838
2011,2,8,"Nou Barris",45,"Porta","Dones","Atur registrat",838
2011,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",507
2011,2,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",72
2011,2,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",608
2011,2,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",297
2011,2,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",643
2011,2,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",493
2011,2,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",941
2011,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",344
2011,2,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",93
2011,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",485
2011,2,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",56
2011,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",449
2011,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",89
2011,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",507
2011,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2052
2011,2,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",971
2011,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",473
2011,2,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",727
2011,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1347
2011,2,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",907
2011,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",438
2011,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",298
2011,2,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1021
2011,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",388
2011,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",884
2011,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",673
2011,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",948
2011,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1071
2011,2,99,"No consta",99,"No consta","Dones","Atur registrat",6
2011,3,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",3385
2011,3,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",887
2011,3,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",854
2011,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1180
2011,3,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",956
2011,3,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1553
2011,3,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",1038
2011,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1201
2011,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1664
2011,3,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1247
2011,3,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1911
2011,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",67
2011,3,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1148
2011,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",475
2011,3,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",546
2011,3,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",640
2011,3,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",665
2011,3,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1289
2011,3,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1294
2011,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",657
2011,3,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",151
2011,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",58
2011,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",316
2011,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",224
2011,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",398
2011,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",786
2011,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",730
2011,3,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",478
2011,3,6,"Gràcia",29,"el Coll","Homes","Atur registrat",201
