"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2012,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",804
2012,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",749
2012,1,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",482
2012,1,6,"Gràcia",29,"el Coll","Homes","Atur registrat",202
2012,1,6,"Gràcia",30,"la Salut","Homes","Atur registrat",401
2012,1,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",1616
2012,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",1048
2012,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",802
2012,1,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",287
2012,1,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",1234
2012,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",382
2012,1,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",1302
2012,1,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",398
2012,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",241
2012,1,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",174
2012,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",186
2012,1,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",13
2012,1,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",1096
2012,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",1005
2012,1,8,"Nou Barris",45,"Porta","Homes","Atur registrat",951
2012,1,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",636
2012,1,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",89
2012,1,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",728
2012,1,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",355
2012,1,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",770
2012,1,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",591
2012,1,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",1068
2012,1,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",548
2012,1,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",152
2012,1,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",795
2012,1,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",92
2012,1,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",737
2012,1,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",90
2012,1,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",510
2012,1,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",2066
2012,1,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",987
2012,1,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",480
2012,1,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",739
2012,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",1485
2012,1,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",934
2012,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",432
2012,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",317
2012,1,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",1074
2012,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",519
2012,1,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",1188
2012,1,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",750
2012,1,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",1075
2012,1,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",1225
2012,1,99,"No consta",99,"No consta","Homes","Atur registrat",5
2012,1,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1810
2012,1,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",578
2012,1,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",687
2012,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",954
2012,1,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",1014
2012,1,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1658
2012,1,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",1171
2012,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1279
2012,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1774
2012,1,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1296
2012,1,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1633
2012,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",57
2012,1,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1156
2012,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",410
2012,1,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",562
2012,1,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",659
2012,1,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",745
2012,1,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1377
2012,1,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1408
2012,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",736
2012,1,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",193
2012,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",67
2012,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",393
2012,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",260
2012,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",490
2012,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",985
2012,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",833
2012,1,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",507
2012,1,6,"Gràcia",29,"el Coll","Dones","Atur registrat",216
2012,1,6,"Gràcia",30,"la Salut","Dones","Atur registrat",436
2012,1,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1785
2012,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1100
2012,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",838
2012,1,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",312
2012,1,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1240
2012,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",376
2012,1,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1285
2012,1,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",373
2012,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",222
2012,1,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",161
2012,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",171
2012,1,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",12
2012,1,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",992
2012,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",892
2012,1,8,"Nou Barris",45,"Porta","Dones","Atur registrat",875
2012,1,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",546
2012,1,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",78
2012,1,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",648
2012,1,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",316
2012,1,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",685
2012,1,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",525
2012,1,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",983
2012,1,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",381
2012,1,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",103
2012,1,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",539
2012,1,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",63
2012,1,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",500
2012,1,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",93
2012,1,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",527
2012,1,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2135
2012,1,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",997
2012,1,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",485
2012,1,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",747
2012,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1410
2012,1,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",953
2012,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",457
2012,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",298
2012,1,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1028
2012,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",437
2012,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",1000
2012,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",727
2012,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",1021
2012,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1152
2012,1,99,"No consta",99,"No consta","Dones","Atur registrat",0
2012,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",3303
2012,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",916
2012,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",830
2012,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1143
2012,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",992
2012,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1608
2012,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",1049
2012,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1253
2012,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1734
2012,2,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1292
2012,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1965
2012,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",85
2012,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1240
2012,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",489
2012,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",560
2012,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",657
2012,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",684
2012,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1326
2012,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1343
2012,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",676
2012,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",156
2012,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",63
2012,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",334
2012,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",246
2012,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",413
2012,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",804
2012,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",744
2012,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",486
2012,2,6,"Gràcia",29,"el Coll","Homes","Atur registrat",204
2012,2,6,"Gràcia",30,"la Salut","Homes","Atur registrat",410
2012,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",1620
2012,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",1039
2012,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",800
2012,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",294
2012,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",1251
2012,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",396
2012,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",1350
2012,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",405
2012,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",244
2012,2,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",176
2012,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",188
2012,2,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",13
2012,2,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",1125
2012,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",1025
2012,2,8,"Nou Barris",45,"Porta","Homes","Atur registrat",975
2012,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",648
2012,2,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",91
2012,2,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",749
2012,2,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",365
2012,2,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",792
2012,2,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",607
2012,2,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",1095
2012,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",562
2012,2,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",156
2012,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",815
2012,2,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",95
2012,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",755
2012,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",92
2012,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",522
2012,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",2112
2012,2,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",996
2012,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",485
2012,2,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",746
2012,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",1482
2012,2,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",941
2012,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",440
2012,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",321
2012,2,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",1088
2012,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",527
2012,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",1206
2012,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",757
2012,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",1076
2012,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",1225
2012,2,99,"No consta",99,"No consta","Homes","Atur registrat",2
2012,2,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1839
2012,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",575
2012,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",697
2012,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",971
2012,2,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",1034
2012,2,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1677
2012,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",1173
2012,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1296
2012,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1764
2012,2,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1272
2012,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1644
2012,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",61
2012,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1210
2012,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",414
2012,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",556
2012,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",652
2012,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",736
2012,2,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1363
2012,2,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1404
2012,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",727
2012,2,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",194
2012,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",66
2012,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",392
2012,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",256
2012,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",491
2012,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",987
2012,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",839
2012,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",504
2012,2,6,"Gràcia",29,"el Coll","Dones","Atur registrat",216
2012,2,6,"Gràcia",30,"la Salut","Dones","Atur registrat",431
2012,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1764
2012,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1099
2012,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",838
2012,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",309
2012,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1248
2012,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",378
2012,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1293
2012,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",367
2012,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",217
2012,2,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",157
2012,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",167
2012,2,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",12
2012,2,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",998
2012,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",898
2012,2,8,"Nou Barris",45,"Porta","Dones","Atur registrat",881
2012,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",550
2012,2,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",78
2012,2,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",657
2012,2,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",320
2012,2,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",695
2012,2,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",532
2012,2,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",990
2012,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",377
2012,2,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",102
2012,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",532
2012,2,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",62
2012,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",493
2012,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",94
2012,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",535
2012,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2167
2012,2,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",1011
2012,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",492
2012,2,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",756
2012,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1377
2012,2,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",960
2012,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",468
2012,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",297
2012,2,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1030
2012,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",447
2012,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",1026
2012,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",743
2012,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",1042
2012,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1178
2012,2,99,"No consta",99,"No consta","Dones","Atur registrat",4
2012,3,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",3317
2012,3,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",887
2012,3,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",807
2012,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1113
2012,3,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",983
2012,3,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1598
2012,3,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",1049
2012,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1250
2012,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1709
2012,3,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1283
2012,3,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1980
2012,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",87
2012,3,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1203
2012,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",493
2012,3,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",549
2012,3,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",644
2012,3,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",695
2012,3,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1317
2012,3,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1329
2012,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",687
2012,3,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",155
2012,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",61
2012,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",329
2012,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",239
2012,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",408
2012,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",806
2012,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",750
2012,3,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",492
