"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",487
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",1116
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",676
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",938
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",1065
2015,1,99,"No consta",99,"No consta","Homes","Atur registrat",3
2015,1,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats",494
2015,1,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats",151
2015,1,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats",230
2015,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats",316
2015,1,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats",193
2015,1,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats",337
2015,1,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats",202
2015,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats",232
2015,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats",404
2015,1,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats",277
2015,1,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats",390
2015,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats",20
2015,1,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats",234
2015,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats",96
2015,1,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats",126
2015,1,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats",148
2015,1,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats",167
2015,1,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats",311
2015,1,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats",325
2015,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats",165
2015,1,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats",37
2015,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats",12
2015,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats",73
2015,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats",45
2015,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats",76
2015,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats",136
2015,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats",140
2015,1,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats",92
2015,1,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats",38
2015,1,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats",86
2015,1,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats",326
2015,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats",222
2015,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats",174
2015,1,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats",62
2015,1,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats",252
2015,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats",71
2015,1,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats",242
2015,1,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats",75
2015,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats",46
2015,1,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats",33
2015,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats",35
2015,1,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats",2
2015,1,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats",200
2015,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats",186
2015,1,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats",173
2015,1,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats",116
2015,1,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats",16
2015,1,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats",121
2015,1,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats",59
2015,1,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats",128
2015,1,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats",98
2015,1,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats",194
2015,1,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats",79
2015,1,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats",22
2015,1,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats",114
2015,1,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats",13
2015,1,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats",105
2015,1,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats",23
2015,1,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats",132
2015,1,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats",535
2015,1,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats",242
2015,1,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats",118
2015,1,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats",178
2015,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats",319
2015,1,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats",220
2015,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats",106
2015,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats",71
2015,1,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats",244
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats",106
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats",241
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats",170
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats",239
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats",271
2015,1,99,"No consta",99,"No consta","Homes","Demanda no aturats",0
2015,1,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1680
2015,1,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",512
2015,1,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",602
2015,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",836
2015,1,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",896
2015,1,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1472
2015,1,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",956
2015,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1065
2015,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1561
2015,1,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1103
2015,1,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1538
2015,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",58
2015,1,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1239
2015,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",389
2015,1,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",511
2015,1,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",600
2015,1,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",691
2015,1,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1261
2015,1,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1282
2015,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",683
2015,1,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",163
2015,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",60
2015,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",339
2015,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",235
2015,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",427
2015,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",771
2015,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",707
2015,1,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",447
2015,1,6,"Gràcia",29,"el Coll","Dones","Atur registrat",190
2015,1,6,"Gràcia",30,"la Salut","Dones","Atur registrat",383
2015,1,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1438
2015,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",953
2015,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",743
2015,1,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",274
2015,1,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1161
2015,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",349
2015,1,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1190
2015,1,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",347
2015,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",207
2015,1,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",150
2015,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",160
2015,1,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",11
2015,1,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",973
2015,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",900
2015,1,8,"Nou Barris",45,"Porta","Dones","Atur registrat",871
2015,1,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",558
2015,1,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",77
2015,1,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",614
2015,1,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",300
2015,1,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",650
2015,1,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",498
2015,1,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",980
2015,1,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",393
2015,1,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",108
2015,1,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",562
2015,1,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",65
2015,1,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",521
2015,1,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",91
2015,1,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",517
2015,1,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2092
2015,1,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",972
2015,1,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",473
2015,1,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",725
2015,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1267
2015,1,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",915
2015,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",455
2015,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",289
2015,1,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1002
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",454
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",1037
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",713
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",971
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1094
2015,1,99,"No consta",99,"No consta","Dones","Atur registrat",1
2015,1,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats",349
2015,1,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats",126
2015,1,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats",144
2015,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats",199
2015,1,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats",206
2015,1,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats",336
2015,1,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats",218
2015,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats",247
2015,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats",400
2015,1,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats",277
2015,1,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats",296
2015,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats",9
2015,1,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats",213
2015,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats",74
2015,1,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats",126
2015,1,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats",147
2015,1,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats",169
2015,1,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats",311
2015,1,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats",318
2015,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats",167
2015,1,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats",33
2015,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats",11
2015,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats",65
2015,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats",42
2015,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats",95
2015,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats",167
2015,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats",162
2015,1,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats",100
2015,1,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats",43
2015,1,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats",91
2015,1,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats",352
2015,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats",220
2015,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats",171
2015,1,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats",66
2015,1,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats",232
2015,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats",70
2015,1,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats",238
2015,1,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats",67
2015,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats",39
2015,1,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats",29
2015,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats",30
2015,1,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats",2
2015,1,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats",195
2015,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats",180
2015,1,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats",166
2015,1,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats",113
2015,1,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats",15
2015,1,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats",116
2015,1,8,"Nou Barris",49,"Canyelles","Dones","Demanda no aturats",57
2015,1,8,"Nou Barris",50,"les Roquetes","Dones","Demanda no aturats",123
2015,1,8,"Nou Barris",51,"Verdun","Dones","Demanda no aturats",94
2015,1,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda no aturats",187
2015,1,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda no aturats",67
2015,1,8,"Nou Barris",54,"Torre Baró","Dones","Demanda no aturats",18
2015,1,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda no aturats",94
2015,1,8,"Nou Barris",56,"Vallbona","Dones","Demanda no aturats",11
2015,1,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda no aturats",87
2015,1,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda no aturats",19
2015,1,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda no aturats",111
2015,1,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda no aturats",450
2015,1,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda no aturats",222
2015,1,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda no aturats",108
2015,1,9,"Sant Andreu",63,"Navas","Dones","Demanda no aturats",163
2015,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda no aturats",283
2015,1,10,"Sant Martí",65,"el Clot","Dones","Demanda no aturats",181
2015,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda no aturats",81
2015,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats",55
2015,1,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats",188
2015,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats",78
2015,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats",180
2015,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats",139
2015,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats",211
2015,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats",241
2015,1,99,"No consta",99,"No consta","Dones","Demanda no aturats",0
2015,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",2653
2015,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",664
2015,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",667
2015,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",925
2015,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",819
2015,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1320
2015,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",844
2015,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",997
2015,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1442
2015,2,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1078
2015,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1703
2015,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",93
2015,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1103
2015,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",425
2015,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",464
2015,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",544
2015,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",592
2015,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1118
2015,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1135
2015,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",585
2015,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",122
2015,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",53
2015,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",269
