"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2014,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1250
2014,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1703
2014,1,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1216
2014,1,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1613
2014,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",56
2014,1,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1202
2014,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",406
2014,1,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",537
2014,1,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",630
2014,1,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",717
2014,1,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1322
2014,1,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1363
2014,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",709
2014,1,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",176
2014,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",70
2014,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",376
2014,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",273
2014,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",471
2014,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",881
2014,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",781
2014,1,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",493
2014,1,6,"Gràcia",29,"el Coll","Dones","Atur registrat",211
2014,1,6,"Gràcia",30,"la Salut","Dones","Atur registrat",415
2014,1,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1634
2014,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1016
2014,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",787
2014,1,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",297
2014,1,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1292
2014,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",377
2014,1,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1286
2014,1,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",368
2014,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",219
2014,1,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",158
2014,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",169
2014,1,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",12
2014,1,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",1032
2014,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",945
2014,1,8,"Nou Barris",45,"Porta","Dones","Atur registrat",914
2014,1,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",585
2014,1,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",81
2014,1,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",651
2014,1,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",318
2014,1,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",689
2014,1,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",528
2014,1,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",1027
2014,1,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",399
2014,1,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",109
2014,1,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",567
2014,1,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",66
2014,1,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",525
2014,1,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",94
2014,1,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",537
2014,1,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2174
2014,1,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",1025
2014,1,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",499
2014,1,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",769
2014,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1375
2014,1,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",969
2014,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",479
2014,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",314
2014,1,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1081
2014,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",476
2014,1,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",1085
2014,1,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",753
2014,1,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",1033
2014,1,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1165
2014,1,99,"No consta",99,"No consta","Dones","Atur registrat",0
2014,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",2844
2014,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",702
2014,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",735
2014,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1019
2014,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",902
2014,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1466
2014,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",957
2014,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1083
2014,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1599
2014,2,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1200
2014,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1850
2014,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",95
2014,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1201
2014,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",462
2014,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",513
2014,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",601
2014,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",665
2014,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1243
2014,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1254
2014,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",657
2014,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",132
2014,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",56
2014,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",287
2014,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",219
2014,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",375
2014,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",758
2014,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",681
2014,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",439
2014,2,6,"Gràcia",29,"el Coll","Homes","Atur registrat",181
2014,2,6,"Gràcia",30,"la Salut","Homes","Atur registrat",367
2014,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",1492
2014,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",946
2014,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",726
2014,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",263
2014,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",1173
2014,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",386
2014,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",1312
2014,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",394
2014,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",236
2014,2,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",171
2014,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",182
2014,2,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",13
2014,2,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",1069
2014,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",994
2014,2,8,"Nou Barris",45,"Porta","Homes","Atur registrat",1011
2014,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",607
2014,2,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",86
2014,2,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",713
2014,2,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",348
2014,2,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",754
2014,2,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",578
2014,2,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",1135
2014,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",525
2014,2,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",146
2014,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",762
2014,2,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",88
2014,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",706
2014,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",86
2014,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",489
2014,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",1980
2014,2,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",906
2014,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",441
2014,2,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",680
2014,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",1326
2014,2,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",894
2014,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",431
2014,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",288
2014,2,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",990
2014,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",508
2014,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",1167
2014,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",730
2014,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",1017
2014,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",1153
2014,2,99,"No consta",99,"No consta","Homes","Atur registrat",0
2014,2,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1695
2014,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",521
2014,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",658
2014,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",914
2014,2,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",945
2014,2,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1529
2014,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",1079
2014,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",1246
2014,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1696
2014,2,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",1207
2014,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1549
2014,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",56
2014,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",1181
2014,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",390
2014,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",533
2014,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",626
2014,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",716
2014,2,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",1315
2014,2,4,"Les Corts",19,"les Corts","Dones","Atur registrat",1359
2014,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",708
2014,2,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",173
2014,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",71
2014,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",371
2014,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",274
2014,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",458
2014,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",864
2014,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",773
2014,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",487
2014,2,6,"Gràcia",29,"el Coll","Dones","Atur registrat",208
2014,2,6,"Gràcia",30,"la Salut","Dones","Atur registrat",414
2014,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1590
2014,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",1008
2014,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",777
2014,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",296
2014,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",1293
2014,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",373
2014,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",1274
2014,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",367
2014,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",218
2014,2,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",157
2014,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",168
2014,2,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",12
2014,2,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",1036
2014,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",951
2014,2,8,"Nou Barris",45,"Porta","Dones","Atur registrat",912
2014,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",592
2014,2,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",81
2014,2,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",646
2014,2,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",315
2014,2,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",683
2014,2,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",524
2014,2,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",1024
2014,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",402
2014,2,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",110
2014,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",573
2014,2,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",67
2014,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",531
2014,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",95
2014,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",540
2014,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",2186
2014,2,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",1021
2014,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",497
2014,2,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",768
2014,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",1396
2014,2,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",964
2014,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",471
2014,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",312
2014,2,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",1071
2014,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",468
2014,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",1070
2014,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",742
2014,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",1024
2014,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",1156
2014,2,99,"No consta",99,"No consta","Dones","Atur registrat",3
2014,3,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",2861
2014,3,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",718
2014,3,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",736
2014,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",1020
2014,3,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",907
2014,3,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",1462
2014,3,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",930
2014,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",1084
2014,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",1569
2014,3,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",1181
2014,3,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1822
2014,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",98
2014,3,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",1190
2014,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",455
2014,3,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",503
2014,3,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",590
2014,3,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",652
2014,3,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",1220
2014,3,4,"Les Corts",19,"les Corts","Homes","Atur registrat",1236
2014,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",645
2014,3,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",137
2014,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",55
2014,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",293
2014,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",214
2014,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",361
2014,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",749
2014,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",686
2014,3,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",443
2014,3,6,"Gràcia",29,"el Coll","Homes","Atur registrat",184
